Dates,IND1BTY Index,IND1BRX Index,SGIXBGB Index,IND1BJB Index,SPROLL,IND1CJE1 Index,IND1CEE1 Index,SGBVRZ1 Index,EM Index,OILROLL,GOLDROLL,SILVERROLL
1995-12-05,2296.168,1175.201,1228.847,1536.525,1278.48,494.815,1138.87,1400.958,988.345977,1139.764715,991.5056708,1067.495269
1995-12-06,2294.908,1177.009,1238.96,1535.707,1280.65,497.687,1141.13,1400.005,994.6671133,1145.869693,995.587385,1072.146282
1995-12-07,2287.977,1172.374,1232.683,1543.929,1274.18,508.12,1135.11,1389.712,996.0832198,1143.42802,996.0982811,1066.483161
1995-12-08,2285.457,1172.493,1228.847,1543.296,1277.73,503.686,1141.86,1385.328,991.5404908,1157.892561,998.3945863,1064.458947
1995-12-11,2289.867,1173.087,1230.591,1545.067,1281.11,502.903,1142.86,1394.035,989.1715621,1141.275722,994.82195,1063.043167
1995-12-12,2288.607,1172.493,1231.637,1547.091,1279.27,506.033,1141.24,1392.324,991.9940894,1144.856348,994.312872,1051.918762
1995-12-13,2287.347,1174.513,1233.381,1539.248,1284.49,504.208,1145.46,1395.691,990.8382991,1161.085763,989.4657227,1040.791433
1995-12-14,2287.347,1178.553,1236.867,1542.031,1276.71,510.989,1145.96,1401.751,987.2875469,1164.193636,987.9348526,1044.231427
1995-12-15,2286.717,1180.217,1236.867,1543.296,1274.67,504.468,1145.22,1385.086,989.0766917,1179.11132,988.7002876,1044.231427
1995-12-18,2272.225,1172.968,1231.288,1540.766,1252.05,505.773,1124.61,1362.361,985.6551173,1187.813258,991.2511318,1051.310328
1995-12-19,2287.347,1171.305,1224.663,1536.466,1264.64,500.817,1123.87,1357.437,985.3132477,1180.354681,990.7420538,1044.836937
1995-12-20,2286.717,1174.394,1227.104,1536.719,1254.81,509.685,1137.77,1373.724,999.9267124,1179.11132,993.8019759,1049.289039
1995-12-21,2285.457,1172.493,1223.268,1532.418,1260.75,514.641,1136.03,1380.541,1009.424887,1178.489639,991.5056708,1047.870333
1995-12-22,2291.758,1175.107,1226.058,1528.117,1265.66,516.206,1141.0,1388.116,1011.850905,1189.67777,990.2311578,1049.894548
1995-12-27,2298.689,1178.316,1235.124,1513.57,1267.4,522.206,1141.49,1399.1,1005.800427,1212.054032,988.9548266,1047.264824
1995-12-28,2303.729,1179.742,1235.473,1515.973,1264.43,519.076,1137.02,1397.964,1004.077777,1203.352093,989.2111837,1046.252717
1995-12-29,2309.4,1182.237,1236.519,1515.973,1265.86,518.032,1131.31,1402.509,1005.626344,1215.161905,989.9766188,1053.334542
1996-01-04,2303.099,1187.466,1236.519,1502.185,1268.63,537.334,1166.81,1417.28,1048.659015,1237.538166,1008.597963,1094.398016
1996-01-05,2298.689,1183.425,1229.545,1507.878,1267.6,539.943,1156.88,1413.113,1050.597571,1259.292747,1011.403346,1122.719468
1996-01-08,2298.689,1184.257,1229.894,1506.107,1273.95,538.378,1169.05,1420.499,1054.219603,1259.292747,1011.403346,1122.719468
1996-01-09,2298.058,1187.466,1231.986,1508.763,1245.5,539.943,1176.5,1413.113,1048.134746,1240.024358,1012.42332,1124.135248
1996-01-10,2282.937,1188.654,1230.242,1514.835,1229.64,538.378,1170.04,1398.342,1044.155148,1223.686826,1020.824924,1136.880194
1996-01-11,2286.717,1189.367,1230.242,1515.467,1239.67,534.204,1164.83,1388.874,1049.40249,1171.520775,1018.383168,1118.673964
1996-01-12,2289.237,1191.863,1233.032,1512.178,1238.23,529.248,1174.51,1390.389,1058.833504,1143.865793,1011.166988,1106.537452
1996-01-16,2301.839,1200.418,1248.374,1511.42,1250.41,536.813,1187.92,1411.598,1063.204322,1125.416772,1017.00684,1109.974522
1996-01-17,2312.55,1196.972,1247.328,1518.377,1245.09,538.117,1185.68,1410.083,1062.621698,1148.319316,1020.052217,1115.640567
1996-01-18,2318.851,1202.082,1253.954,1519.389,1249.59,531.335,1192.38,1428.642,1055.447453,1169.949879,1014.466904,1104.513238
1996-01-19,2318.221,1199.943,1250.467,1513.57,1257.06,532.9,1198.84,1429.021,1064.325922,1161.043363,1020.559477,1106.537452
1996-01-22,2306.249,1198.992,1247.328,1511.799,1256.14,528.727,1192.63,1429.589,1074.122695,1154.68134,1030.715582,1131.822583
1996-01-23,2301.839,1198.992,1245.585,1513.317,1261.16,524.292,1194.12,1422.203,1076.671383,1148.955836,1031.730101,1127.777079
1996-01-24,2308.77,1202.914,1249.072,1511.925,1273.03,531.335,1214.48,1429.778,1070.902313,1162.951865,1030.968303,1118.068455
1996-01-25,2296.168,1198.398,1242.098,1514.582,1266.99,534.204,1218.45,1418.795,1070.146094,1124.144262,1039.346271,1129.801294
1996-01-26,2305.619,1194.477,1236.17,1517.997,1277.53,541.247,1220.44,1417.28,1066.763988,1127.961264,1037.315414,1121.707361
1996-01-29,2299.319,1188.654,1233.032,1521.666,1281.73,538.639,1214.48,1419.552,1065.087653,1110.148233,1037.822674,1121.707361
1996-01-30,2308.14,1194.714,1236.867,1516.859,1293.5,542.29,1225.65,1420.688,1070.284102,1117.146248,1033.253699,1125.349192
1996-01-31,2314.441,1192.932,1231.986,1514.076,1305.78,542.551,1228.38,1424.476,1072.833386,1128.597784,1037.062693,1130.406803
1996-02-01,2312.55,1193.051,1233.729,1514.202,1309.26,547.507,1232.35,1427.506,1081.310847,1126.689283,1050.262357,1172.280547
1996-02-02,2308.14,1182.95,1223.617,1517.871,1306.6,548.29,1225.9,1440.005,1099.411202,1132.414787,1060.418462,1181.383662
1996-02-05,2304.989,1169.285,1210.367,1518.63,1313.86,540.986,1203.56,1425.233,1097.000312,1115.873737,1055.847669,1176.326051
1996-02-06,2306.88,1174.038,1214.9,1518.377,1326.76,543.073,1215.47,1424.476,1093.712129,1125.416772,1052.547753,1168.638716
1996-02-07,2307.51,1178.435,1219.084,1520.907,1334.02,547.768,1214.73,1413.492,1092.697937,1128.597784,1044.424324,1155.086424
1996-02-08,2308.14,1175.226,1218.735,1522.172,1347.53,550.116,1202.56,1405.917,1089.804492,1129.876125,1044.678863,1158.520568
1996-02-09,2310.66,1175.583,1219.433,1517.491,1349.38,549.333,1212.99,1409.705,1084.660262,1131.931964,1035.284556,1146.427934
1996-02-13,2323.262,1177.84,1220.827,1519.895,1354.59,544.377,1213.49,1421.446,1082.556892,1197.797777,1028.430185,1156.78887
1996-02-14,2317.591,1172.612,1214.202,1519.768,1342.52,549.594,1205.79,1418.795,1086.920347,1197.797777,1031.98464,1160.395599
1996-02-15,2305.619,1173.087,1215.248,1510.408,1333.31,543.334,1206.04,1433.187,1088.006358,1199.103148,1029.953783,1142.157193
1996-02-16,2296.798,1171.186,1214.551,1512.178,1331.26,545.16,1205.29,1427.885,1079.131906,1201.061468,1034.522758,1157.590366
1996-02-20,2264.034,1152.41,1196.768,1505.98,1317.14,539.421,1179.23,1406.675,1068.516871,1257.850639,1018.275898,1118.910902
1996-02-21,2264.664,1158.59,1204.439,1502.438,1333.92,531.335,1193.13,1409.326,1063.184892,1286.571434,1025.637529,1128.932519
1996-02-22,2273.485,1156.688,1199.906,1501.3,1350.81,532.378,1204.55,1416.143,1072.959824,1295.710086,1019.290418,1117.708659
1996-02-23,2265.294,1160.966,1198.247,1504.083,1349.38,530.292,1218.7,1413.492,1073.827342,1244.142926,1015.228703,1103.076982
1996-02-26,2263.402,1149.677,1189.325,1498.77,1328.09,536.03,1212.99,1403.266,1073.593592,1265.68392,1017.00684,1108.289626
1996-02-27,2254.873,1152.41,1191.778,1498.011,1325.53,521.945,1218.95,1408.947,1067.521945,1285.919014,1014.466904,1103.076982
1996-02-28,2244.754,1157.045,1195.64,1499.023,1317.14,519.336,1237.82,1417.28,1064.680698,1259.156009,1020.814016,1109.290033
1996-02-29,2245.387,1153.48,1186.512,1504.083,1306.39,523.51,1239.06,1409.326,1051.366658,1275.474992,1018.528619,1111.293771
1996-03-01,2261.852,1163.105,1203.012,1513.57,1324.81,525.857,1237.57,1421.825,1062.248079,1268.947611,1015.990502,1110.293365
1996-03-04,2271.351,1164.803,1207.926,1516.267,1331.88,525.988,1236.33,1431.104,1068.621498,1253.281578,1003.29628,1085.642995
1996-03-05,2263.119,1161.339,1202.309,1518.241,1345.69,528.464,1229.87,1430.536,1070.076845,1275.474992,1001.7745,1080.231439
1996-03-06,2252.353,1163.494,1202.66,1521.811,1332.9,529.506,1228.38,1425.233,1064.620134,1317.90403,1001.265422,1083.636332
1996-03-07,2249.82,1158.817,1199.15,1518.48,1338.97,520.655,1230.86,1426.37,1053.559365,1293.099345,1006.343475,1093.257201
1996-03-08,2200.424,1145.508,1177.034,1517.199,1293.74,525.341,1215.99,1400.994,1041.606383,1281.379633,1011.008811,1106.683711
1996-03-11,2213.723,1146.467,1175.981,1521.683,1307.79,514.407,1203.11,1391.431,1025.046896,1299.690856,1007.210726,1107.286295
1996-03-12,2209.923,1139.753,1170.715,1519.121,1299.58,518.833,1198.35,1373.631,1032.604049,1329.256458,1009.385216,1121.315388
1996-03-13,2209.29,1142.63,1175.279,1519.761,1305.36,514.407,1200.32,1373.867,1034.319369,1338.444399,1009.888839,1128.730683
1996-03-14,2209.29,1148.146,1179.842,1524.117,1312.97,519.093,1208.97,1388.453,1038.670994,1353.452182,1006.86528,1121.716136
1996-03-15,2194.724,1142.87,1175.981,1521.683,1311.95,525.861,1217.86,1374.815,1041.016988,1369.824695,1007.874345,1124.723206
1996-03-18,2198.524,1144.429,1179.14,1518.993,1337.3,530.808,1227.0,1387.316,1040.471701,1414.166474,1006.361656,1116.30458
1996-03-19,2201.69,1143.47,1175.63,1520.146,1332.84,535.233,1231.94,1397.166,1044.732949,1420.98853,1005.605312,1110.293365
1996-03-21,2217.522,1149.825,1182.651,1517.84,1327.46,540.96,1241.58,1400.197,1053.994372,1435.996313,1011.905152,1128.329935
1996-03-22,2213.089,1147.546,1174.928,1518.48,1330.91,540.96,1228.98,1402.091,1058.579831,1497.392704,1012.410593,1132.337412
1996-03-25,2223.855,1157.738,1181.598,1518.224,1330.0,546.167,1247.01,1392.81,1060.946181,1528.0909,1012.661496,1132.337412
1996-03-26,2223.222,1156.899,1177.385,1515.918,1335.88,551.374,1242.32,1384.475,1058.716085,1513.765217,1016.443218,1144.362767
1996-03-27,2208.023,1157.738,1177.034,1522.964,1320.67,556.059,1252.2,1392.241,1053.765703,1486.47805,1016.190497,1139.351959
1996-03-28,2197.891,1152.462,1170.364,1521.811,1327.67,554.497,1240.84,1394.893,1049.860865,1460.555082,1007.368903,1108.289626
1996-03-29,2208.023,1154.021,1173.524,1529.114,1320.57,558.923,1232.93,1404.743,1054.899791,1464.64821,1004.092623,1110.293365
1996-04-01,2210.556,1157.858,1181.949,1533.47,1333.04,563.609,1239.85,1413.078,1057.001245,1518.540974,1002.329032,1112.297103
1996-04-02,2216.889,1162.774,1185.81,1538.338,1335.47,563.609,1243.06,1415.351,1059.905896,1548.55707,999.5563749,1105.683304
1996-04-03,2214.356,1160.736,1185.108,1528.089,1336.49,559.964,1232.44,1413.078,1057.828802,1519.223074,1000.059998,1106.683711
1996-04-04,2206.757,1158.937,1188.268,1530.267,1337.5,564.13,1236.39,1428.61,1059.014731,1551.968099,1002.076311,1089.249724
1996-04-09,2178.259,1154.261,1181.949,1516.558,1307.9,569.596,1242.07,1424.064,1046.740039,1575.926386,1000.816343,1095.658762
1996-04-10,2170.026,1156.659,1184.055,1521.427,1284.07,568.555,1250.96,1429.747,1051.59784,1646.828713,1001.825408,1100.730999
1996-04-11,2164.327,1148.266,1175.981,1518.608,1284.78,565.952,1241.58,1416.866,1052.324897,1709.417587,1003.84172,1114.801045
1996-04-12,2187.758,1153.901,1186.161,1515.405,1298.97,566.993,1252.45,1428.231,1063.309912,1641.7975,1000.816343,1106.04895
1996-04-15,2192.824,1154.261,1184.406,1519.121,1309.52,570.898,1256.4,1438.839,1068.183031,1684.509553,996.7837182,1098.502023
1996-04-16,2192.824,1158.817,1188.97,1513.74,1312.56,572.72,1260.85,1453.235,1075.578814,1617.818542,991.7438465,1060.375416
1996-04-17,2187.125,1154.261,1181.949,1510.153,1307.59,570.377,1246.02,1444.9,1081.778442,1599.084916,990.4838786,1063.356159
1996-04-18,2181.425,1156.419,1186.863,1512.715,1309.82,569.076,1247.01,1449.446,1084.523247,1559.369967,988.9711898,1055.610321
1996-04-19,2188.391,1162.175,1191.427,1516.43,1312.05,571.158,1254.42,1463.274,1090.677436,1576.604776,989.7275342,1053.823045
1996-04-22,2194.091,1165.052,1193.533,1516.686,1322.19,578.968,1258.87,1463.842,1091.480529,1613.32209,991.9965674,1067.325609
1996-04-23,2192.824,1164.693,1193.182,1514.124,1328.17,580.01,1261.09,1455.887,1088.730684,1700.994424,991.4911257,1065.737244
1996-04-24,2187.125,1164.333,1191.427,1513.868,1321.48,581.051,1247.51,1451.719,1090.822458,1678.514284,989.7275342,1060.773238
1996-04-25,2189.025,1162.654,1195.64,1508.871,1328.27,579.229,1254.67,1452.856,1086.640618,1663.527701,996.2800947,1075.267433
1996-04-26,2192.191,1166.491,1197.395,1503.106,1331.11,580.27,1256.89,1457.023,1086.99566,1672.519545,988.4675663,1054.419779
1996-04-30,2179.525,1163.853,1191.076,1510.024,1327.87,573.241,1230.71,1447.552,1090.086657,1588.594255,991.7438465,1060.375416
1996-05-02,2157.361,1155.34,1180.545,1504.772,1309.62,563.349,1216.63,1427.095,1090.123371,1563.11648,997.2891599,1076.26199
1996-05-07,2152.294,1148.266,1174.226,1509.512,1295.83,560.485,1223.05,1411.183,1081.069916,1581.850107,997.5400626,1095.126382
1996-05-08,2160.527,1151.623,1180.194,1507.078,1312.97,564.39,1213.42,1405.122,1079.516703,1574.588156,995.1237605,1085.19837
1996-05-09,2157.994,1152.343,1183.353,1510.793,1312.66,554.497,1222.31,1414.214,1077.703624,1555.356337,994.3692342,1081.623818
1996-05-10,2170.66,1157.858,1192.48,1515.277,1327.97,559.444,1236.39,1426.716,1084.604932,1575.192347,988.0948485,1067.325609
1996-05-13,2174.459,1155.22,1190.725,1514.765,1345.92,551.634,1232.19,1420.465,1090.089307,1593.027107,990.0493442,1071.297984
1996-05-14,2181.425,1161.455,1197.044,1509.128,1353.11,553.716,1250.47,1426.716,1093.064829,1599.292673,990.8002342,1072.289615
1996-05-15,2182.692,1159.057,1191.778,1516.558,1353.22,574.543,1253.19,1432.777,1091.511443,1598.509345,992.5529168,1074.673625
1996-05-17,2180.792,1162.654,1198.448,1522.195,1361.63,572.2,1262.08,1439.218,1088.29809,1522.539234,991.5511242,1059.778682
1996-05-20,2184.592,1162.295,1198.799,1519.761,1371.26,573.501,1257.88,1432.02,1087.713039,1626.704918,987.0457843,1047.469586
1996-05-21,2182.059,1162.414,1194.937,1523.733,1370.35,575.844,1268.01,1435.05,1085.83614,1615.739914,987.296687,1052.035769
1996-05-22,2186.492,1159.897,1192.831,1528.089,1380.69,571.419,1260.85,1425.579,1082.205954,1676.046111,989.5493569,1060.972149
1996-05-23,2179.525,1161.695,1194.586,1530.523,1375.72,568.555,1258.38,1417.624,1076.866034,1662.731653,989.0493697,1059.383785
1996-05-24,2184.592,1163.494,1193.883,1530.011,1380.08,567.514,1261.83,1422.549,1080.2516,1669.780546,987.0457843,1056.999775
1996-05-28,2182.531,1162.414,1194.06,1532.189,1366.3,574.022,1266.03,1425.958,1078.205303,1653.333305,988.2984797,1063.949968
1996-05-29,2167.307,1163.374,1193.0,1532.573,1356.76,573.501,1261.83,1433.914,1076.698699,1625.92159,987.296687,1059.383785
1996-05-30,2168.735,1156.899,1182.378,1532.829,1365.48,569.857,1255.16,1422.17,1078.113647,1561.699281,986.2948943,1060.972149
1996-05-31,2157.297,1154.885,1184.857,1535.776,1352.41,572.981,1246.77,1414.972,1079.441202,1547.601495,987.296687,1072.886349
1996-06-03,2156.662,1156.691,1191.23,1537.954,1357.47,562.047,1257.88,1414.972,1076.890076,1554.650388,985.2931016,1068.31724
1996-06-04,2158.568,1159.288,1194.77,1536.541,1365.08,569.336,1261.83,1424.253,1074.885801,1600.859329,978.2841891,1029.596824
1996-06-05,2163.652,1157.714,1192.646,1541.493,1376.33,568.815,1261.59,1422.927,1075.282089,1544.469242,973.5279466,1023.641188
1996-06-07,2147.766,1153.476,1188.397,1530.192,1366.3,567.774,1254.92,1405.122,1077.025883,1588.328199,970.2734839,1027.212815
1996-06-10,2143.318,1153.718,1190.167,1528.126,1361.23,564.718,1262.82,1411.183,1074.02292,1586.590355,972.5261539,1028.005534
1996-06-11,2142.047,1155.897,1193.354,1527.867,1361.53,568.099,1271.22,1422.549,1066.9824,1574.964981,968.5226194,1012.625014
1996-06-12,2136.963,1155.05,1192.646,1537.167,1357.98,576.222,1270.23,1427.095,1068.263039,1574.162043,968.2717167,1010.650528
1996-06-13,2140.141,1148.996,1189.105,1534.326,1356.06,575.443,1268.01,1423.306,1068.354859,1568.334781,967.5208267,1002.775982
1996-06-14,2149.672,1145.484,1184.857,1532.905,1347.88,581.938,1257.16,1418.76,1073.13505,1591.182735,969.0226067,1026.744788
1996-06-17,2156.026,1146.09,1184.857,1535.359,1349.8,582.457,1260.61,1422.832,1077.298759,1689.101934,969.522594,1028.906485
1996-06-18,2152.849,1149.601,1187.335,1534.067,1341.76,583.756,1263.12,1420.749,1080.80289,1649.118279,970.5243867,1027.727644
1996-06-19,2148.401,1147.664,1187.335,1530.321,1344.17,581.418,1257.73,1419.992,1081.132354,1619.742413,967.5208267,1015.348343
1996-06-20,2147.766,1146.09,1186.981,1527.351,1340.45,583.756,1251.6,1407.119,1078.265877,1639.326147,967.0190213,1017.314055
1996-06-21,2150.943,1150.206,1194.77,1529.159,1353.72,586.874,1259.94,1407.687,1080.106915,1625.454137,968.2717167,1014.564399
1996-06-24,2153.485,1151.78,1195.832,1532.13,1357.13,589.732,1267.05,1402.386,1082.173211,1630.350203,968.020814,1019.867724
1996-06-25,2158.568,1154.808,1198.311,1530.58,1355.12,588.173,1273.18,1391.406,1078.573992,1628.718357,965.2681568,1022.029421
1996-06-26,2159.204,1155.292,1200.435,1531.871,1344.07,589.991,1271.71,1395.193,1080.845707,1685.021526,963.0136687,1003.954824
1996-06-27,2171.912,1151.175,1196.895,1529.546,1352.91,585.575,1260.43,1390.271,1082.620422,1715.213049,960.2610115,990.2006956
1996-06-28,2186.527,1159.53,1207.87,1541.171,1360.45,585.315,1269.5,1400.493,1081.006329,1707.053292,955.2538663,989.2207652
1996-07-01,2185.892,1159.288,1206.808,1540.009,1368.49,585.055,1268.52,1408.444,1082.18585,1756.828549,958.0083416,998.4525875
1996-07-02,2176.996,1157.108,1206.808,1536.005,1364.47,581.158,1267.29,1407.308,1085.534322,1724.188993,959.5101216,1004.346796
1996-07-03,2179.537,1157.471,1204.684,1535.617,1359.04,583.237,1267.54,1402.386,1089.184089,1730.716904,957.5065362,1007.883321
1996-07-05,2142.047,1152.507,1201.851,1532.905,1328.89,580.379,1268.52,1415.259,1081.255196,1730.716904,957.5065362,1007.883321
1996-07-08,2142.047,1153.355,1204.33,1529.546,1319.24,568.948,1261.65,1414.123,1073.680651,1735.61297,956.5065617,995.5069458
1996-07-09,2147.766,1155.897,1206.454,1528.642,1324.97,571.027,1263.37,1420.181,1078.12318,1748.105411,960.0010182,1004.937679
1996-07-10,2156.662,1157.592,1209.995,1530.967,1330.1,566.61,1269.5,1425.103,1075.15075,1759.687856,959.6519361,1004.937679
1996-07-11,2161.11,1160.256,1213.535,1530.451,1303.26,571.027,1262.88,1417.909,1069.355789,1791.000842,962.6300421,1010.831888
1996-07-12,2168.735,1162.436,1210.349,1531.096,1302.66,563.752,1255.28,1409.58,1063.044801,1789.491425,961.7391557,1010.241004
1996-07-15,2163.016,1160.377,1206.1,1528.126,1266.88,564.532,1247.43,1397.843,1050.041769,1832.540554,965.6899643,1014.760385
1996-07-16,2173.818,1164.131,1204.33,1523.088,1270.6,557.777,1220.95,1374.747,1038.436698,1828.320228,961.7391557,971.1432424
1996-07-17,2173.183,1167.885,1205.746,1524.251,1282.06,557.517,1229.54,1386.484,1043.094586,1789.491425,961.7391557,974.4837814
1996-07-18,2189.069,1173.212,1211.411,1525.026,1301.45,561.674,1234.93,1397.086,1047.795301,1786.114846,962.7264033,982.3437011
1996-07-19,2179.537,1172.001,1209.995,1529.03,1290.5,559.596,1229.54,1403.901,1055.983508,1754.039201,964.2081838,975.466637
1996-07-22,2172.548,1173.091,1208.933,1531.355,1281.55,545.827,1216.54,1392.164,1047.624988,1754.883479,964.4554502,985.2893427
1996-07-23,2178.266,1172.244,1207.516,1528.255,1262.66,548.944,1228.06,1403.522,1040.721942,1773.453868,964.4554502,976.4494926
1996-07-24,2168.735,1173.697,1211.765,1535.359,1267.78,536.994,1210.41,1389.135,1025.038849,1745.598549,966.9244783,984.3064871
1996-07-25,2170.641,1177.329,1211.765,1534.455,1276.83,543.229,1215.32,1397.086,1021.711775,1750.663152,965.6899643,979.7900316
1996-07-26,2172.548,1174.907,1212.827,1537.942,1285.17,547.645,1217.03,1391.028,1011.692993,1697.484817,965.6899643,1002.579996
1996-07-29,2163.016,1172.849,1210.703,1538.976,1268.39,544.787,1217.52,1391.028,1004.256484,1711.83435,963.4682026,995.7029319
1996-07-30,2169.37,1173.818,1211.411,1536.392,1281.85,542.969,1215.81,1388.377,1000.954058,1716.054676,963.7154691,995.7029319
1996-07-31,2178.902,1175.634,1211.765,1538.33,1291.3,537.253,1227.57,1403.143,1001.909608,1723.651581,970.6280204,1011.419846
1996-08-01,2200.506,1178.903,1216.368,1535.746,1312.71,546.346,1233.7,1416.016,1018.521805,1775.985639,968.1589923,1003.954824
1996-08-02,2218.299,1184.594,1221.679,1538.976,1339.44,545.567,1240.32,1431.729,1030.680624,1801.308656,970.8752868,997.0777597
1996-08-05,2217.028,1183.383,1223.449,1540.009,1330.1,548.165,1241.55,1438.355,1035.094467,1792.023727,975.3188101,999.4354431
1996-08-06,2214.486,1184.594,1224.865,1540.009,1335.22,539.591,1243.51,1437.219,1028.87034,1783.582544,973.8388477,989.21784
